change_identifier,change_description,valid_from,old_schema_version,new_schema_version,change_type,old_class,new_class,old_parent_class,new_parent_class,old_class_meaning_binding,new_class_meaning_binding,old_property,new_property,old_domain,new_domain,old_range,new_range,old_individual,new_individual,old_individual_associated_class,new_individual_associated_class
1080,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#hasTestKit,https://biomedit.ch/rdf/sphn-schema/sphn#hasTestKit,['https://biomedit.ch/rdf/sphn-ontology/sphn#LabTest'],"['https://biomedit.ch/rdf/sphn-schema/sphn#AntimicrobialSusceptibilityLabTest', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept', 'https://biomedit.ch/rdf/sphn-schema/sphn#LabTest', 'https://biomedit.ch/rdf/sphn-schema/sphn#MicrobiologyBiomoleculePresenceLabTest', 'https://biomedit.ch/rdf/sphn-schema/sphn#MicrobiologyMicroscopyLabTest', 'https://biomedit.ch/rdf/sphn-schema/sphn#MicroorganismIdentificationLabTest']",['https://biomedit.ch/rdf/sphn-ontology/sphn#LabAnalyzer'],['https://biomedit.ch/rdf/sphn-schema/sphn#LabAnalyzer'],,,,
1081,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#hasFixationType,https://biomedit.ch/rdf/sphn-schema/sphn#hasFixationType,"['https://biomedit.ch/rdf/sphn-ontology/sphn#Sample', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TumorSpecimen']","['https://biomedit.ch/rdf/sphn-schema/sphn#Isolate', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample', 'https://biomedit.ch/rdf/sphn-schema/sphn#TumorSpecimen']",['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],,,,
1082,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#hasTimePattern,https://biomedit.ch/rdf/sphn-schema/sphn#hasTimePattern,"['https://biomedit.ch/rdf/sphn-ontology/sphn#DrugAdministrationEvent', 'https://biomedit.ch/rdf/sphn-ontology/sphn#DrugPrescription']","['https://biomedit.ch/rdf/sphn-schema/sphn#DrugAdministrationEvent', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept', 'https://biomedit.ch/rdf/sphn-schema/sphn#DrugPrescription']",['https://biomedit.ch/rdf/sphn-ontology/sphn#TimePattern'],['https://biomedit.ch/rdf/sphn-schema/sphn#TimePattern'],,,,
1083,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn#hasPurpose,,"['https://biomedit.ch/rdf/sphn-schema/sphn#SemanticMapping', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept', 'https://biomedit.ch/rdf/sphn-schema/sphn#SourceSystem']",,['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],,,,
1084,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#hasInsertionPoint,https://biomedit.ch/rdf/sphn-schema/sphn#hasInsertionPoint,['https://biomedit.ch/rdf/sphn-ontology/sphn#AccessDevicePresence'],"['https://biomedit.ch/rdf/sphn-schema/sphn#AccessDevicePresence', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept']",['https://biomedit.ch/rdf/sphn-ontology/sphn#BodySite'],['https://biomedit.ch/rdf/sphn-schema/sphn#BodySite'],,,,
1085,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn#hasReadCount,,"['https://biomedit.ch/rdf/sphn-schema/sphn#SequencingRun', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept']",,['https://biomedit.ch/rdf/sphn-schema/sphn#Quantity'],,,,
1086,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#hasVerificationStatusCode,https://biomedit.ch/rdf/sphn-schema/sphn#hasVerificationStatusCode,['https://biomedit.ch/rdf/sphn-ontology/sphn#Allergy'],"['https://biomedit.ch/rdf/sphn-schema/sphn#Allergy', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept']","['https://biomedit.ch/rdf/sphn-ontology/sphn#Terminology', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Code']","['https://biomedit.ch/rdf/sphn-schema/sphn#Terminology', 'https://biomedit.ch/rdf/sphn-schema/sphn#Code']",,,,
1087,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#hasTypeCode,https://biomedit.ch/rdf/sphn-schema/sphn#hasTypeCode,"['https://biomedit.ch/rdf/sphn-ontology/sphn#CareHandling', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Consent', 'https://biomedit.ch/rdf/sphn-ontology/sphn#LabAnalyzer', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Location', 'https://biomedit.ch/rdf/sphn-ontology/sphn#MedicalDevice', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TimePattern', 'https://biomedit.ch/rdf/sphn-ontology/sphn#VariantDescriptor']","['https://biomedit.ch/rdf/sphn-schema/sphn#AccessDevice', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept', 'https://biomedit.ch/rdf/sphn-schema/sphn#CareHandling', 'https://biomedit.ch/rdf/sphn-schema/sphn#Consent', 'https://biomedit.ch/rdf/sphn-schema/sphn#CopyNumberVariation', 'https://biomedit.ch/rdf/sphn-schema/sphn#Implant', 'https://biomedit.ch/rdf/sphn-schema/sphn#LabAnalyzer', 'https://biomedit.ch/rdf/sphn-schema/sphn#Location', 'https://biomedit.ch/rdf/sphn-schema/sphn#MedicalDevice', 'https://biomedit.ch/rdf/sphn-schema/sphn#TimePattern', 'https://biomedit.ch/rdf/sphn-schema/sphn#TobaccoExposure', 'https://biomedit.ch/rdf/sphn-schema/sphn#VariantDescriptor']","['https://biomedit.ch/rdf/sphn-ontology/sphn#Terminology', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Code']","['https://biomedit.ch/rdf/sphn-schema/sphn#Terminology', 'https://biomedit.ch/rdf/sphn-schema/sphn#Code']",,,,
1088,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#hasNumberOfLeads,https://biomedit.ch/rdf/sphn-schema/sphn#hasNumberOfLeads,['https://biomedit.ch/rdf/sphn-ontology/sphn#ElectrocardiographicProcedure'],"['https://biomedit.ch/rdf/sphn-schema/sphn#ElectrocardiographicProcedure', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept']",['https://biomedit.ch/rdf/sphn-ontology/sphn#Quantity'],['https://biomedit.ch/rdf/sphn-schema/sphn#Quantity'],,,,
1089,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#hasConsequences,https://biomedit.ch/rdf/sphn-schema/sphn#hasConsequences,['https://biomedit.ch/rdf/sphn-ontology/sphn#AdverseEvent'],"['https://biomedit.ch/rdf/sphn-schema/sphn#AdverseEvent', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept']",['https://biomedit.ch/rdf/sphn-ontology/sphn#SPHNConcept'],['https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept'],,,,
1090,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn#hasDate,,"['https://biomedit.ch/rdf/sphn-schema/sphn#Birth', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept', 'https://biomedit.ch/rdf/sphn-schema/sphn#Death']",,"['https://biomedit.ch/rdf/sphn-schema/sphn#BirthDate', 'https://biomedit.ch/rdf/sphn-schema/sphn#DeathDate']",,,,
1091,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#hasMeanPressure,https://biomedit.ch/rdf/sphn-schema/sphn#hasMeanPressure,['https://biomedit.ch/rdf/sphn-ontology/sphn#BloodPressure'],"['https://biomedit.ch/rdf/sphn-schema/sphn#BloodPressure', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept']",['https://biomedit.ch/rdf/sphn-ontology/sphn#Quantity'],['https://biomedit.ch/rdf/sphn-schema/sphn#Quantity'],,,,
1092,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn#hasOutputCode,,"['https://biomedit.ch/rdf/sphn-schema/sphn#SemanticMapping', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept']",,"['https://biomedit.ch/rdf/sphn-schema/sphn#Terminology', 'https://biomedit.ch/rdf/sphn-schema/sphn#Code']",,,,
1093,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,removed,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#hasQuantitativeResult,,['https://biomedit.ch/rdf/sphn-ontology/sphn#LabResult'],,['https://biomedit.ch/rdf/sphn-ontology/sphn#Quantity'],,,,,
1094,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn#hasEntryCount,,"['https://biomedit.ch/rdf/sphn-schema/sphn#TimeSeriesDataFile', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept']",,['https://biomedit.ch/rdf/sphn-schema/sphn#Quantity'],,,,
1095,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#hasIndicationToStart,https://biomedit.ch/rdf/sphn-schema/sphn#hasIndicationToStart,['https://biomedit.ch/rdf/sphn-ontology/sphn#DrugPrescription'],"['https://biomedit.ch/rdf/sphn-schema/sphn#DrugPrescription', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept']","['https://biomedit.ch/rdf/sphn-ontology/sphn#Diagnosis', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Intent']",['https://biomedit.ch/rdf/sphn-schema/sphn#Diagnosis'],,,,
1096,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,added,,,,,,,,https://biomedit.ch/rdf/sphn-schema/sphn#hasIntendedReadDepth,,"['https://biomedit.ch/rdf/sphn-schema/sphn#SequencingAssay', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept']",,['https://biomedit.ch/rdf/sphn-schema/sphn#Quantity'],,,,
1097,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#hasActiveIngredient,https://biomedit.ch/rdf/sphn-schema/sphn#hasActiveIngredient,['https://biomedit.ch/rdf/sphn-ontology/sphn#Drug'],"['https://biomedit.ch/rdf/sphn-schema/sphn#Drug', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept']",['https://biomedit.ch/rdf/sphn-ontology/sphn#Substance'],['https://biomedit.ch/rdf/sphn-schema/sphn#Substance'],,,,
1098,,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,https://biomedit.ch/rdf/sphn-ontology/sphn/2023/2,https://biomedit.ch/rdf/sphn-schema/sphn/2024/2,modified,,,,,,,https://biomedit.ch/rdf/sphn-ontology/sphn#hasSubjectPseudoIdentifier,https://biomedit.ch/rdf/sphn-schema/sphn#hasSubjectPseudoIdentifier,"['https://biomedit.ch/rdf/sphn-ontology/sphn#AccessDevicePresence', 'https://biomedit.ch/rdf/sphn-ontology/sphn#AdministrativeCase', 'https://biomedit.ch/rdf/sphn-ontology/sphn#AdministrativeGender', 'https://biomedit.ch/rdf/sphn-ontology/sphn#AdverseEvent', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Age', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Allergy', 'https://biomedit.ch/rdf/sphn-ontology/sphn#AllergyEpisode', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Biobanksample', 'https://biomedit.ch/rdf/sphn-ontology/sphn#BirthDate', 'https://biomedit.ch/rdf/sphn-ontology/sphn#BloodPressure', 'https://biomedit.ch/rdf/sphn-ontology/sphn#BodyHeight', 'https://biomedit.ch/rdf/sphn-ontology/sphn#BodyMassIndex', 'https://biomedit.ch/rdf/sphn-ontology/sphn#BodyPosition', 'https://biomedit.ch/rdf/sphn-ontology/sphn#BodySurfaceArea', 'https://biomedit.ch/rdf/sphn-ontology/sphn#BodyTemperature', 'https://biomedit.ch/rdf/sphn-ontology/sphn#BodyWeight', 'https://biomedit.ch/rdf/sphn-ontology/sphn#CardiacIndex', 'https://biomedit.ch/rdf/sphn-ontology/sphn#CardiacOutput', 'https://biomedit.ch/rdf/sphn-ontology/sphn#CircumferenceMeasure', 'https://biomedit.ch/rdf/sphn-ontology/sphn#CivilStatus', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Consent', 'https://biomedit.ch/rdf/sphn-ontology/sphn#DataFile', 'https://biomedit.ch/rdf/sphn-ontology/sphn#DeathDate', 'https://biomedit.ch/rdf/sphn-ontology/sphn#DeathStatus', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Diagnosis', 'https://biomedit.ch/rdf/sphn-ontology/sphn#DiagnosticRadiologicExamination', 'https://biomedit.ch/rdf/sphn-ontology/sphn#DrugAdministrationEvent', 'https://biomedit.ch/rdf/sphn-ontology/sphn#DrugPrescription', 'https://biomedit.ch/rdf/sphn-ontology/sphn#ElectrocardiographicProcedure', 'https://biomedit.ch/rdf/sphn-ontology/sphn#FOPHDiagnosis', 'https://biomedit.ch/rdf/sphn-ontology/sphn#FOPHProcedure', 'https://biomedit.ch/rdf/sphn-ontology/sphn#GestationalAgeAtBirth', 'https://biomedit.ch/rdf/sphn-ontology/sphn#HealthcareEncounter', 'https://biomedit.ch/rdf/sphn-ontology/sphn#HeartRate', 'https://biomedit.ch/rdf/sphn-ontology/sphn#ICDODiagnosis', 'https://biomedit.ch/rdf/sphn-ontology/sphn#InhaledOxygenConcentration', 'https://biomedit.ch/rdf/sphn-ontology/sphn#LabResult', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Measurement', 'https://biomedit.ch/rdf/sphn-ontology/sphn#NursingDiagnosis', 'https://biomedit.ch/rdf/sphn-ontology/sphn#OncologyTreatmentAssessment', 'https://biomedit.ch/rdf/sphn-ontology/sphn#OxygenSaturation', 'https://biomedit.ch/rdf/sphn-ontology/sphn#ProblemCondition', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Procedure', 'https://biomedit.ch/rdf/sphn-ontology/sphn#RadiotherapyProcedure', 'https://biomedit.ch/rdf/sphn-ontology/sphn#RespiratoryRate', 'https://biomedit.ch/rdf/sphn-ontology/sphn#Sample', 'https://biomedit.ch/rdf/sphn-ontology/sphn#SimpleScore', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TNMClassification', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TumorGrade', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TumorSpecimen', 'https://biomedit.ch/rdf/sphn-ontology/sphn#TumorStage', 'https://biomedit.ch/rdf/sphn-ontology/sphn#VariantDescriptor']","['https://biomedit.ch/rdf/sphn-schema/sphn#AccessDevicePresence', 'https://biomedit.ch/rdf/sphn-schema/sphn#SPHNConcept', 'https://biomedit.ch/rdf/sphn-schema/sphn#AdministrativeCase', 'https://biomedit.ch/rdf/sphn-schema/sphn#AdministrativeSex', 'https://biomedit.ch/rdf/sphn-schema/sphn#AdverseEvent', 'https://biomedit.ch/rdf/sphn-schema/sphn#Age', 'https://biomedit.ch/rdf/sphn-schema/sphn#Allergy', 'https://biomedit.ch/rdf/sphn-schema/sphn#AllergyEpisode', 'https://biomedit.ch/rdf/sphn-schema/sphn#AntimicrobialSusceptibilityLabTestEvent', 'https://biomedit.ch/rdf/sphn-schema/sphn#Assay', 'https://biomedit.ch/rdf/sphn-schema/sphn#AssessmentEvent', 'https://biomedit.ch/rdf/sphn-schema/sphn#BilledDiagnosis', 'https://biomedit.ch/rdf/sphn-schema/sphn#BilledProcedure', 'https://biomedit.ch/rdf/sphn-schema/sphn#Biobanksample', 'https://biomedit.ch/rdf/sphn-schema/sphn#Birth', 'https://biomedit.ch/rdf/sphn-schema/sphn#BirthDate', 'https://biomedit.ch/rdf/sphn-schema/sphn#BloodPressureMeasurement', 'https://biomedit.ch/rdf/sphn-schema/sphn#BodyHeightMeasurement', 'https://biomedit.ch/rdf/sphn-schema/sphn#BodyMassIndex', 'https://biomedit.ch/rdf/sphn-schema/sphn#BodyPosition', 'https://biomedit.ch/rdf/sphn-schema/sphn#BodySurfaceArea', 'https://biomedit.ch/rdf/sphn-schema/sphn#BodyTemperatureMeasurement', 'https://biomedit.ch/rdf/sphn-schema/sphn#BodyWeightMeasurement', 'https://biomedit.ch/rdf/sphn-schema/sphn#CardiacIndex', 'https://biomedit.ch/rdf/sphn-schema/sphn#CardiacOutputMeasurement', 'https://biomedit.ch/rdf/sphn-schema/sphn#CircumferenceMeasurement', 'https://biomedit.ch/rdf/sphn-schema/sphn#CivilStatus', 'https://biomedit.ch/rdf/sphn-schema/sphn#Consent', 'https://biomedit.ch/rdf/sphn-schema/sphn#DataFile', 'https://biomedit.ch/rdf/sphn-schema/sphn#DataProcessing', 'https://biomedit.ch/rdf/sphn-schema/sphn#Death', 'https://biomedit.ch/rdf/sphn-schema/sphn#DeathDate', 'https://biomedit.ch/rdf/sphn-schema/sphn#Diagnosis', 'https://biomedit.ch/rdf/sphn-schema/sphn#DrugAdministrationEvent', 'https://biomedit.ch/rdf/sphn-schema/sphn#DrugPrescription', 'https://biomedit.ch/rdf/sphn-schema/sphn#ElectrocardiographicProcedure', 'https://biomedit.ch/rdf/sphn-schema/sphn#ExcludedDisorder', 'https://biomedit.ch/rdf/sphn-schema/sphn#Exposure', 'https://biomedit.ch/rdf/sphn-schema/sphn#FluidBalance', 'https://biomedit.ch/rdf/sphn-schema/sphn#FluidInputOutput', 'https://biomedit.ch/rdf/sphn-schema/sphn#FollowUp', 'https://biomedit.ch/rdf/sphn-schema/sphn#GestationalAgeAtBirth', 'https://biomedit.ch/rdf/sphn-schema/sphn#HealthcareEncounter', 'https://biomedit.ch/rdf/sphn-schema/sphn#HeartRateMeasurement', 'https://biomedit.ch/rdf/sphn-schema/sphn#HomeAddress', 'https://biomedit.ch/rdf/sphn-schema/sphn#ImagingProcedure', 'https://biomedit.ch/rdf/sphn-schema/sphn#ImplantPresence', 'https://biomedit.ch/rdf/sphn-schema/sphn#InhaledOxygenConcentration', 'https://biomedit.ch/rdf/sphn-schema/sphn#InsuranceStatus', 'https://biomedit.ch/rdf/sphn-schema/sphn#Isolate', 'https://biomedit.ch/rdf/sphn-schema/sphn#LabTestEvent', 'https://biomedit.ch/rdf/sphn-schema/sphn#LibraryPreparation', 'https://biomedit.ch/rdf/sphn-schema/sphn#Measurement', 'https://biomedit.ch/rdf/sphn-schema/sphn#MedicalProcedure', 'https://biomedit.ch/rdf/sphn-schema/sphn#MicrobiologyBiomoleculePresenceLabTestEvent', 'https://biomedit.ch/rdf/sphn-schema/sphn#MicrobiologyMicroscopyLabTestEvent', 'https://biomedit.ch/rdf/sphn-schema/sphn#MicroorganismIdentificationLabTestEvent', 'https://biomedit.ch/rdf/sphn-schema/sphn#Nationality', 'https://biomedit.ch/rdf/sphn-schema/sphn#NursingDiagnosis', 'https://biomedit.ch/rdf/sphn-schema/sphn#NutritionIntake', 'https://biomedit.ch/rdf/sphn-schema/sphn#OncologyDiagnosis', 'https://biomedit.ch/rdf/sphn-schema/sphn#OncologySurgery', 'https://biomedit.ch/rdf/sphn-schema/sphn#OrganSupport', 'https://biomedit.ch/rdf/sphn-schema/sphn#OxygenSaturationMeasurement', 'https://biomedit.ch/rdf/sphn-schema/sphn#ProblemCondition', 'https://biomedit.ch/rdf/sphn-schema/sphn#RadiotherapyProcedure', 'https://biomedit.ch/rdf/sphn-schema/sphn#RespiratoryRateMeasurement', 'https://biomedit.ch/rdf/sphn-schema/sphn#ResuscitationDirective', 'https://biomedit.ch/rdf/sphn-schema/sphn#Sample', 'https://biomedit.ch/rdf/sphn-schema/sphn#SampleProcessing', 'https://biomedit.ch/rdf/sphn-schema/sphn#SequencingAnalysis', 'https://biomedit.ch/rdf/sphn-schema/sphn#SequencingAssay', 'https://biomedit.ch/rdf/sphn-schema/sphn#TimeSeriesDataFile', 'https://biomedit.ch/rdf/sphn-schema/sphn#TobaccoExposure', 'https://biomedit.ch/rdf/sphn-schema/sphn#TransplantPresence', 'https://biomedit.ch/rdf/sphn-schema/sphn#TumorGradeAssessmentEvent', 'https://biomedit.ch/rdf/sphn-schema/sphn#TumorSpecimen', 'https://biomedit.ch/rdf/sphn-schema/sphn#TumorStageAssessmentEvent', 'https://biomedit.ch/rdf/sphn-schema/sphn#VariantDescriptor', 'https://biomedit.ch/rdf/sphn-schema/sphn#VitalStatus']",['https://biomedit.ch/rdf/sphn-ontology/sphn#SubjectPseudoIdentifier'],['https://biomedit.ch/rdf/sphn-schema/sphn#SubjectPseudoIdentifier'],,,,
